timestamp_ms,ax,ay,az,gx,gy,gz,mx,my,mz,grav_x,grav_y,grav_z,lat,lon,alt,speed,accuracy,bearing,bearing_acc,gps_fresh
1601.000000,-1.862400,0.265000,9.850900,-0.028200,0.042800,-0.004600,-3.190000,-28.000000,17.810000,-0.011600,0.021300,9.806500,,,,,,,,0
1701.000000,-0.210200,-0.707800,9.531000,0.008600,0.021500,-0.042700,-3.060000,-27.500000,17.880000,0.001900,0.005700,9.806600,,,,,,,,0
1800.000000,-0.499400,-0.507000,9.704000,-0.022900,0.010300,-0.048100,-2.870000,-27.310000,17.250000,0.008100,0.016600,9.806500,,,,,,,,0
1900.000000,-0.356500,-0.933000,9.314900,-0.026000,-0.092700,0.018600,-3.060000,-26.870000,18.130000,-0.001600,0.011000,9.806500,,,,,,,,0
2001.000000,-0.618300,-0.812100,10.103000,-0.103800,-0.026500,-0.010700,-2.750000,-27.810000,17.500000,0.014200,-0.026800,9.806500,52.402777,-1.510923,110280.000000,17.224054,5.000000,271.673305,3.000000,1
2101.000000,-0.474700,-0.457800,10.048800,-0.033600,0.005800,0.004200,-2.690000,-27.370000,17.750000,-0.014100,-0.010500,9.806600,,,,,,,,0
2200.000000,1.122100,-1.430200,9.365000,-0.041700,-0.087100,0.079300,-3.190000,-27.690000,17.500000,0.008600,-0.009500,9.806600,,,,,,,,0
2301.000000,-0.205600,-0.768700,9.789200,-0.045500,0.032500,-0.030800,-2.940000,-27.810000,17.560000,-0.014000,-0.004800,9.806600,,,,,,,,0
2401.000000,0.116100,-1.023100,10.245000,-0.004900,-0.029800,0.027700,-2.250000,-28.000000,17.750000,-0.000900,-0.015300,9.806500,,,,,,,,0
2500.000000,-0.271000,-0.170200,10.242300,-0.022300,0.010900,-0.019800,-2.750000,-27.500000,17.880000,-0.001300,-0.021100,9.806600,,,,,,,,0
2601.000000,1.233500,-0.791700,10.021500,0.020400,-0.024000,0.003800,-3.000000,-27.250000,17.630000,0.001400,-0.007500,9.806600,,,,,,,,0
2701.000000,-1.156200,-0.945000,9.381400,-0.025900,-0.077100,0.059800,-2.370000,-27.560000,17.880000,0.004400,0.000100,9.806600,,,,,,,,0
2801.000000,-0.235800,0.679900,9.341100,0.046900,0.025800,-0.006600,-2.940000,-26.940000,17.500000,-0.004500,0.017300,9.806500,,,,,,,,0
2901.000000,0.323000,0.663100,9.922200,-0.000300,-0.056200,0.064100,-2.870000,-26.870000,17.440000,0.008100,0.003100,9.806600,,,,,,,,0
3001.000000,-0.791900,-0.778100,10.529700,-0.107300,0.077000,-0.020800,-2.120000,-27.250000,18.250000,-0.002500,-0.034800,9.806600,52.402818,-1.511288,110280.000000,17.749303,5.000000,271.395559,3.000000,1
3100.000000,-1.853400,-1.299600,10.004800,-0.063400,-0.120400,0.150800,-1.940000,-27.870000,17.690000,-0.000700,-0.021400,9.806600,,,,,,,,0
3201.000000,1.076000,0.942500,10.471100,0.048300,-0.040400,0.067700,-2.620000,-27.310000,17.310000,-0.004900,-0.016400,9.806600,,,,,,,,0
3300.000000,-0.314300,-1.062400,9.030300,-0.071500,-0.088800,0.082400,-2.620000,-28.310000,17.130000,0.003400,-0.023200,9.806600,,,,,,,,0
3400.000000,-0.116300,0.443100,9.740500,0.119500,0.003200,-0.052800,-2.370000,-27.560000,16.940000,-0.016600,0.033300,9.806600,,,,,,,,0
3500.000000,0.539000,-0.706200,10.430200,0.052500,0.026500,-0.043600,-2.190000,-27.250000,17.130000,-0.006600,0.010700,9.806600,,,,,,,,0
3600.000000,-0.231000,0.013600,10.018200,0.034200,-0.027100,-0.013500,-2.620000,-27.000000,16.750000,-0.013500,-0.013400,9.806500,,,,,,,,0
3701.000000,0.795800,0.432400,9.969300,0.102400,0.005000,-0.050500,-2.190000,-27.310000,16.690000,-0.012700,-0.006400,9.806600,,,,,,,,0
3800.000000,0.170500,-0.601900,10.037500,-0.026200,-0.035700,-0.006700,-2.620000,-28.120000,16.690000,-0.004800,0.000500,9.806600,,,,,,,,0
3900.000000,-0.643100,-1.202300,9.046000,-0.103600,0.042300,-0.049800,-2.690000,-27.690000,16.810000,0.002000,-0.003600,9.806600,,,,,,,,0
4001.000000,0.759700,-0.971000,9.677200,0.029500,-0.002200,0.026100,-2.120000,-27.120000,16.750000,-0.001200,-0.007900,9.806600,52.402926,-1.511634,110280.000000,18.925116,5.000000,277.521460,3.000000,1
4101.000000,0.186600,0.152700,10.037700,-0.002200,0.058500,0.022100,-2.500000,-27.310000,16.190000,-0.011200,-0.013200,9.806500,,,,,,,,0
4201.000000,-0.365500,0.987800,10.662800,0.184300,-0.035000,0.062600,-2.560000,-26.870000,16.310000,-0.023800,0.012500,9.806600,,,,,,,,0
4300.000000,0.063100,0.451800,9.985000,0.099100,0.069000,0.025400,-2.500000,-26.560000,15.630000,-0.013000,-0.001400,9.806600,,,,,,,,0
4400.000000,0.401500,-1.321500,9.767700,-0.027800,-0.002300,0.043100,-2.500000,-26.500000,15.250000,0.000500,-0.005500,9.806600,,,,,,,,0
4501.000000,-0.416400,-0.237100,10.062800,0.040700,0.021700,0.008900,-3.060000,-26.560000,15.190000,-0.011000,0.029800,9.806500,,,,,,,,0
4601.000000,0.319000,0.120100,10.221500,-0.083400,0.042600,-0.012300,-3.250000,-25.250000,14.440000,0.005300,-0.017400,9.806600,,,,,,,,0
4700.000000,0.296500,-0.022900,9.303600,-0.098100,0.012100,-0.019800,-3.370000,-23.060000,13.810000,-0.008300,-0.012500,9.806500,,,,,,,,0
4801.000000,1.420100,-0.872800,6.943500,-0.332000,0.137300,-0.085100,-4.060000,-20.810000,13.130000,-0.001700,0.015900,9.806600,,,,,,,,0
4900.000000,-0.595100,2.808600,10.419200,-0.130300,-0.049900,0.018300,-4.560000,-18.940000,14.310000,-0.012400,-0.009000,9.806600,,,,,,,,0
5000.000000,-1.823200,0.821600,12.035000,0.063300,0.132300,-0.012000,-3.940000,-18.690000,17.940000,0.002500,-0.096600,9.806100,52.402844,-1.511822,110280.000000,17.582550,5.000000,272.286263,3.000000,1
5101.000000,-0.384200,-0.600000,10.413500,0.078800,-0.041600,0.059900,-4.000000,-20.060000,19.500000,0.011800,-0.090000,9.806100,,,,,,,,0
5200.000000,0.261500,0.527800,9.861300,0.009200,-0.002400,0.046900,-3.870000,-22.690000,19.880000,-0.013900,0.041100,9.806500,,,,,,,,0
5300.000000,-0.505000,0.971500,9.126800,0.039900,0.053900,0.014300,-3.000000,-24.250000,19.940000,-0.004400,0.045900,9.806500,,,,,,,,0
5401.000000,1.831700,1.164200,8.725500,-0.223300,0.081800,-0.027100,-2.690000,-25.810000,19.130000,0.014600,-0.013500,9.806500,,,,,,,,0
5500.000000,-0.365500,0.935900,9.719600,-0.035100,-0.054100,0.064600,-2.560000,-26.060000,18.810000,0.007300,-0.019700,9.806600,,,,,,,,0
5600.000000,-2.561200,-0.179500,10.036300,0.017200,0.094900,-0.126700,-1.750000,-26.440000,19.440000,-0.016900,-0.059300,9.806400,,,,,,,,0
5700.000000,1.876900,1.373700,9.512400,-0.004700,0.046500,-0.019700,-2.190000,-26.440000,18.630000,0.017600,-0.031000,9.806500,,,,,,,,0
5800.000000,0.633600,1.030500,8.523700,0.068900,0.010100,0.144300,-2.750000,-26.620000,18.690000,-0.013300,0.043700,9.806500,,,,,,,,0
5900.000000,-0.627100,0.940200,8.728200,-0.080800,0.157100,-0.069100,-2.370000,-26.190000,18.380000,-0.037700,0.020800,9.806500,,,,,,,,0
6000.000000,0.101000,0.484700,10.267900,0.009000,-0.012200,-0.033800,-2.750000,-26.190000,18.250000,-0.002100,-0.002300,9.806500,52.402923,-1.512096,110280.000000,18.446862,5.000000,267.232263,3.000000,1
6101.000000,0.061400,0.429200,10.913600,-0.024800,0.055300,-0.036700,-3.000000,-26.500000,19.000000,-0.014200,-0.049000,9.806400,,,,,,,,0
6201.000000,0.142700,0.370100,9.977800,0.047200,0.010300,0.001400,-2.940000,-26.190000,19.130000,0.001500,-0.015000,9.806600,,,,,,,,0
6301.000000,0.405200,-0.402600,9.169700,-0.054100,0.011700,-0.063600,-2.750000,-25.940000,18.310000,0.010700,0.008900,9.806600,,,,,,,,0
6401.000000,0.067000,1.053800,9.589700,-0.115300,0.145100,-0.126600,-2.560000,-25.310000,18.060000,0.009400,0.007500,9.806600,,,,,,,,0
6501.000000,0.989800,0.903400,10.040600,-0.195700,0.007400,-0.030600,-2.370000,-25.870000,18.190000,0.008600,-0.047900,9.806500,,,,,,,,0
6601.000000,1.387200,0.435100,9.839700,0.300400,0.091300,-0.083700,-2.060000,-25.810000,18.130000,0.003500,0.038300,9.806500,,,,,,,,0
6700.000000,0.447200,-1.507200,9.785900,0.199600,0.009400,0.010100,-1.560000,-24.870000,18.380000,-0.005300,0.011900,9.806600,,,,,,,,0
6800.000000,0.428200,1.335000,10.169200,0.032800,-0.006200,0.017700,-2.190000,-25.940000,18.060000,-0.012100,0.000800,9.806600,,,,,,,,0
6901.000000,0.953300,2.074300,10.817000,0.026800,0.008300,-0.019600,-2.250000,-25.310000,18.250000,-0.004700,0.022200,9.806600,,,,,,,,0
7000.000000,1.401000,-0.875600,10.775400,0.034300,-0.095000,0.088400,-1.370000,-25.310000,18.940000,-0.005100,0.028100,9.806600,52.402948,-1.512422,110280.000000,18.097826,5.000000,272.196663,3.000000,1
7100.000000,-0.297400,-0.523700,10.426800,-0.069800,0.106100,0.023000,-1.620000,-25.750000,19.310000,-0.017200,-0.005600,9.806600,,,,,,,,0
7201.000000,-0.316400,0.746800,9.551900,0.143600,-0.057400,0.122200,-1.620000,-25.940000,18.880000,0.003700,0.019100,9.806600,,,,,,,,0
7300.000000,0.128500,-0.788100,10.320200,0.132100,0.031000,0.050400,-1.690000,-25.750000,18.440000,0.007100,-0.015900,9.806500,,,,,,,,0
7400.000000,0.560700,0.470400,10.266400,0.051100,-0.019400,-0.020000,-1.560000,-25.310000,18.560000,0.008100,-0.033500,9.806500,,,,,,,,0
7500.000000,0.222000,1.269600,10.942100,0.097500,-0.004600,0.000400,-0.750000,-25.500000,19.310000,0.011800,0.017500,9.806500,,,,,,,,0
7601.000000,0.986600,-0.650100,10.025500,-0.151400,0.029100,-0.092200,-1.120000,-24.440000,18.690000,0.025900,-0.011000,9.806600,,,,,,,,0
7701.000000,2.140600,0.251700,9.969200,-0.081100,-0.068900,0.003400,-0.810000,-24.370000,19.750000,0.004300,0.027000,9.806600,,,,,,,,0
7800.000000,1.072000,0.207600,10.781200,0.237400,0.065200,0.017400,-0.870000,-24.060000,19.630000,-0.005200,0.023600,9.806600,,,,,,,,0
7900.000000,0.830800,-0.143900,10.926200,0.135500,-0.026900,0.073800,-0.690000,-23.560000,19.630000,-0.010100,-0.057100,9.806400,,,,,,,,0
8000.000000,0.827000,2.668400,9.815800,-0.136200,-0.045700,0.011000,-1.250000,-23.750000,19.190000,-0.019300,-0.033600,9.806500,52.402887,-1.512549,110280.000000,17.802531,5.000000,269.772365,3.000000,1
8101.000000,0.734500,0.347800,9.873000,0.191800,-0.065100,0.130800,-0.940000,-23.440000,19.250000,-0.011000,0.043400,9.806500,,,,,,,,0
8200.000000,0.502800,-0.056900,10.161400,0.121900,0.006200,0.038200,-1.440000,-23.500000,19.940000,-0.009000,0.023200,9.806600,,,,,,,,0
8300.000000,0.013100,1.018800,10.487300,-0.010100,0.014800,-0.008000,-1.440000,-21.810000,19.810000,-0.008800,-0.003200,9.806600,,,,,,,,0
8400.000000,0.469100,-0.159900,10.016700,0.099900,-0.018700,-0.028500,-1.120000,-20.500000,20.750000,-0.004200,0.005700,9.806600,,,,,,,,0
8500.000000,0.262300,-1.082800,10.189000,-0.242700,-0.058400,-0.032600,-0.750000,-19.120000,19.630000,0.001500,-0.071700,9.806300,,,,,,,,0
8601.000000,0.550000,1.883700,10.835100,-0.144200,0.064400,-0.030100,-0.310000,-19.060000,20.000000,-0.003400,-0.035800,9.806500,,,,,,,,0
8700.000000,-0.250000,-0.051600,10.140500,0.144900,-0.005900,-0.056000,0.130000,-18.810000,18.500000,0.008900,0.000900,9.806500,,,,,,,,0
8801.000000,0.275700,0.051600,10.503600,0.183200,-0.038200,-0.010200,-0.310000,-19.310000,18.500000,0.011300,0.010200,9.806600,,,,,,,,0
8900.000000,0.197300,1.457900,10.164800,-0.069700,0.005000,0.025800,-1.000000,-20.440000,18.000000,-0.004900,-0.012000,9.806600,,,,,,,,0
9000.000000,-0.265600,1.392600,10.470900,-0.029500,-0.031600,0.047600,-1.000000,-21.940000,17.810000,-0.008100,-0.008200,9.806600,52.402904,-1.512932,110280.000000,19.418354,5.000000,271.295523,3.000000,1
9100.000000,-0.847500,-0.078500,10.285900,-0.031200,0.024800,-0.013800,-1.250000,-22.620000,19.130000,-0.003700,0.001500,9.806600,,,,,,,,0
9200.000000,-1.101400,0.143100,9.477600,0.023300,-0.087200,0.038600,-0.690000,-22.870000,19.250000,0.000700,-0.003400,9.806600,,,,,,,,0
9300.000000,-0.288100,0.249000,9.415200,-0.093500,0.034500,-0.053000,-0.190000,-22.440000,19.440000,-0.001100,-0.013200,9.806600,,,,,,,,0
9400.000000,0.229900,1.068100,10.101600,-0.039500,0.004600,-0.023000,0.380000,-22.000000,19.310000,-0.005000,-0.010700,9.806600,,,,,,,,0
9501.000000,0.297200,0.306000,10.372500,0.005500,0.009800,-0.029300,1.060000,-21.690000,18.190000,-0.005500,0.006000,9.806600,,,,,,,,0
9600.000000,-0.672300,0.347100,10.026000,0.088200,-0.012600,0.012300,0.880000,-20.810000,17.440000,-0.001800,-0.000100,9.806600,,,,,,,,0
9700.000000,0.214400,0.362200,10.370100,-0.016100,-0.023000,0.030100,0.060000,-20.620000,17.500000,0.013800,-0.003400,9.806600,,,,,,,,0
9800.000000,-0.080400,1.185000,9.789400,0.050600,-0.022700,0.017000,-0.810000,-18.690000,17.690000,0.003200,0.017100,9.806600,,,,,,,,0
9900.000000,-0.695800,-0.963700,9.448500,-0.244500,-0.024500,-0.147500,-0.370000,-18.620000,18.560000,0.000200,-0.018400,9.806600,,,,,,,,0
10001.000000,0.102200,1.606000,9.852100,-0.186700,-0.027000,-0.068000,-0.690000,-17.560000,17.940000,0.006500,-0.021500,9.806500,52.402941,-1.513046,110280.000000,18.780903,5.000000,272.798762,3.000000,1
10100.000000,0.067300,1.074400,10.607400,0.136500,-0.002600,0.003000,-0.120000,-16.940000,17.690000,0.005600,0.016600,9.806600,,,,,,,,0
10201.000000,-0.053900,0.755100,11.108100,0.057200,0.013300,0.005900,-0.310000,-16.810000,16.250000,-0.003000,-0.015400,9.806500,,,,,,,,0
10300.000000,-0.461400,-0.217200,10.748300,0.061000,-0.027400,0.043900,-0.810000,-17.190000,15.130000,-0.001300,-0.018600,9.806600,,,,,,,,0
10400.000000,-0.307800,0.773600,9.470900,-0.127700,-0.010100,0.000100,-2.250000,-16.870000,15.750000,0.001200,-0.015900,9.806600,,,,,,,,0
10500.000000,-0.886200,1.143500,9.682900,0.076200,0.005900,0.013900,-3.000000,-16.940000,15.130000,-0.011900,0.028300,9.806600,,,,,,,,0
10600.000000,-0.022600,1.345600,9.830000,0.022500,0.039100,0.001700,-3.870000,-16.620000,15.880000,-0.007900,0.011800,9.806500,,,,,,,,0
10701.000000,-0.906300,0.627000,9.945500,-0.006400,0.040000,-0.069300,-5.000000,-17.060000,15.440000,0.000300,-0.005600,9.806600,,,,,,,,0
10800.000000,-0.046600,0.767400,9.799100,-0.099700,0.018600,-0.044800,-6.560000,-17.370000,15.310000,0.015900,-0.008500,9.806600,,,,,,,,0
10901.000000,-0.646700,1.223000,9.972000,0.121700,-0.054000,0.010700,-6.810000,-17.810000,15.190000,-0.003500,0.017700,9.806600,,,,,,,,0
11000.000000,-1.056400,0.633200,10.818600,0.082000,-0.037800,0.013700,-7.500000,-18.000000,16.060000,-0.002000,0.001300,9.806500,52.402907,-1.513384,110280.000000,16.022622,5.000000,272.996849,3.000000,1
11101.000000,-0.195900,-0.060400,9.442100,0.035500,-0.077300,0.031800,-6.750000,-18.620000,16.060000,-0.002600,0.008700,9.806600,,,,,,,,0
11200.000000,-1.272200,1.765200,9.554900,0.006300,-0.081900,0.011000,-5.940000,-20.560000,16.130000,-0.011600,0.028800,9.806600,,,,,,,,0
11300.000000,-1.884100,0.806100,9.639300,-0.017100,-0.024600,-0.005500,-5.250000,-20.310000,15.130000,0.000000,-0.002400,9.806600,,,,,,,,0
11401.000000,-1.466500,-0.948700,8.763200,-0.118900,-0.096400,0.046400,-4.940000,-20.190000,14.310000,0.009000,-0.011600,9.806600,,,,,,,,0
11501.000000,-1.732800,2.290800,10.090900,0.175800,-0.065900,-0.027200,-4.870000,-20.120000,13.440000,-0.010600,0.031600,9.806600,,,,,,,,0
11601.000000,-1.642300,0.746000,10.075800,0.052900,-0.041200,0.000900,-5.440000,-19.690000,14.060000,0.009000,0.008900,9.806500,,,,,,,,0
11701.000000,-0.848700,-0.084400,10.550200,0.115900,-0.007900,-0.028000,-6.060000,-19.190000,15.500000,0.012900,-0.007600,9.806600,,,,,,,,0
11801.000000,-0.613000,0.033700,9.860600,-0.007400,-0.065500,0.060400,-6.500000,-18.370000,16.190000,0.005700,-0.018200,9.806500,,,,,,,,0
11900.000000,-1.161600,-0.327000,9.196300,0.248200,0.028600,-0.023400,-6.620000,-18.870000,16.880000,-0.031600,0.016400,9.806600,,,,,,,,0
12003.000000,-2.201600,0.196500,9.072400,0.047600,-0.124500,0.096900,-6.940000,-19.690000,17.130000,0.004100,-0.007600,9.806600,52.402948,-1.513602,110280.000000,13.641909,5.000000,298.115349,3.000000,1
12101.000000,-3.368600,2.442900,9.611900,0.098500,-0.012300,-0.060100,-6.560000,-20.120000,18.690000,-0.029500,0.047900,9.806400,,,,,,,,0
12200.000000,-0.508100,-1.032200,8.765500,-0.084400,-0.127200,-0.053600,-6.190000,-21.440000,18.190000,0.011700,0.032800,9.806500,,,,,,,,0
12300.000000,-2.776800,-0.087600,10.220700,0.043200,-0.018600,-0.070000,-6.250000,-21.250000,17.810000,0.022700,-0.017300,9.806500,,,,,,,,0
12400.000000,-0.490200,1.301700,10.026700,-0.145700,-0.033100,-0.021900,-6.000000,-21.500000,17.940000,0.020600,-0.030500,9.806500,,,,,,,,0
12500.000000,-0.850400,0.454700,9.273000,0.119700,-0.062600,-0.011400,-5.810000,-22.250000,17.810000,-0.007600,0.016700,9.806500,,,,,,,,0
12601.000000,-0.437100,1.224300,10.119000,-0.077100,0.017200,-0.000100,-5.120000,-22.120000,17.810000,-0.015500,0.006000,9.806600,,,,,,,,0
12701.000000,-1.667500,-0.143500,10.306700,0.046400,-0.089000,0.076600,-5.560000,-23.250000,18.440000,0.000700,-0.001600,9.806600,,,,,,,,0
12800.000000,-1.219200,0.166200,9.550300,-0.034000,-0.056700,-0.045900,-5.000000,-23.250000,18.190000,-0.003800,-0.018400,9.806600,,,,,,,,0
12900.000000,-1.750300,0.577400,9.751700,0.074800,-0.098900,0.014300,-5.370000,-24.310000,17.630000,0.008800,0.013700,9.806600,,,,,,,,0
13001.000000,-0.225900,-1.192800,9.858500,0.032100,-0.021700,-0.071000,-5.810000,-25.500000,16.440000,-0.012300,0.004600,9.806600,52.403115,-1.513676,110280.000000,12.795408,5.000000,318.375029,3.000000,1
13100.000000,-0.715400,-1.050900,9.823200,-0.186000,-0.149800,0.050800,-5.750000,-25.810000,15.560000,0.002800,0.003900,9.806600,,,,,,,,0
13201.000000,-2.084700,0.353200,10.207700,-0.023700,-0.087600,-0.005000,-6.250000,-25.870000,14.630000,-0.014200,0.020400,9.806600,,,,,,,,0
13301.000000,-0.565400,-0.093600,9.444600,-0.035200,-0.173200,0.072700,-6.810000,-24.190000,13.380000,0.008100,-0.008400,9.806600,,,,,,,,0
13401.000000,-2.424200,-1.303900,9.613800,0.015800,-0.068800,-0.012300,-7.060000,-23.560000,13.630000,-0.006200,-0.004600,9.806600,,,,,,,,0
13500.000000,-1.339800,-0.332200,9.309800,-0.129900,-0.117100,-0.011100,-7.310000,-22.940000,14.560000,-0.004500,0.008000,9.806600,,,,,,,,0
13600.000000,-1.912700,0.062200,9.961400,-0.012800,-0.061400,-0.048300,-7.370000,-21.250000,15.000000,-0.005800,0.004100,9.806600,,,,,,,,0
13700.000000,-1.661400,-0.465700,9.743900,-0.028100,-0.071900,-0.021600,-8.500000,-21.870000,15.310000,-0.000200,-0.014900,9.806600,,,,,,,,0
13800.000000,-0.549700,-0.945600,9.331000,-0.035700,-0.077000,0.012400,-8.500000,-21.620000,14.880000,0.009000,-0.005700,9.806500,,,,,,,,0
13901.000000,-2.246300,-0.482000,10.686200,0.090400,-0.052500,-0.019700,-8.940000,-23.620000,16.190000,-0.011100,0.015800,9.806500,,,,,,,,0
14001.000000,-1.412100,-2.614400,11.154500,0.074900,-0.131700,0.001800,-9.250000,-25.560000,16.880000,0.008300,-0.024700,9.806600,52.403206,-1.513824,110280.000000,16.203209,5.000000,327.405366,3.000000,1
14100.000000,-3.285000,0.131600,10.157200,0.078400,-0.058900,-0.061400,-8.560000,-26.060000,15.750000,-0.007300,0.025000,9.806600,,,,,,,,0
14201.000000,-0.985000,-0.356700,10.454200,0.074500,-0.113400,-0.011200,-7.440000,-26.310000,15.060000,-0.001700,0.022700,9.806500,,,,,,,,0
14301.000000,-1.163400,-2.109100,9.848200,0.018400,-0.036400,-0.007000,-7.440000,-26.690000,14.310000,0.003900,-0.009100,9.806600,,,,,,,,0
14401.000000,-2.466900,-0.890200,10.212400,0.024300,-0.121700,0.098200,-7.620000,-26.620000,13.810000,0.005400,-0.021200,9.806600,,,,,,,,0
14501.000000,-1.890100,-0.523900,10.349300,0.048200,-0.096300,0.030700,-7.060000,-26.060000,13.190000,0.004000,-0.009400,9.806500,,,,,,,,0
14600.000000,-1.425900,0.319600,9.642200,-0.024800,-0.086000,0.019700,-7.060000,-24.810000,12.690000,-0.002100,-0.014300,9.806600,,,,,,,,0
14700.000000,-1.494400,-0.895200,9.625300,0.027200,-0.108100,0.093200,-7.560000,-24.250000,13.440000,0.002600,-0.008300,9.806600,,,,,,,,0
14801.000000,-0.567600,-0.611900,9.588700,0.031400,-0.049500,-0.022100,-7.870000,-23.250000,13.690000,-0.002000,-0.017900,9.806600,,,,,,,,0
14900.000000,-2.019100,-1.327200,10.432700,0.046300,-0.088800,0.054400,-7.810000,-22.810000,13.560000,0.002000,-0.016600,9.806600,,,,,,,,0
15000.000000,-1.672400,-1.398300,10.355000,0.149300,-0.119200,0.026800,-7.370000,-22.690000,14.250000,0.000800,-0.001600,9.806600,52.403416,-1.513743,110280.000000,21.399161,5.000000,341.557230,3.000000,1
15100.000000,-1.155700,-0.390100,10.366200,-0.013700,-0.116000,0.018700,-6.940000,-23.620000,14.130000,0.018000,-0.014300,9.806500,,,,,,,,0
15201.000000,-1.108200,-1.369000,10.308200,-0.014700,-0.095200,0.018100,-6.690000,-23.190000,13.560000,0.002700,0.001700,9.806600,,,,,,,,0
15300.000000,-2.334300,-1.618900,9.836300,-0.030500,-0.119000,-0.004700,-7.060000,-22.310000,12.440000,-0.009700,-0.010400,9.806600,,,,,,,,0
15400.000000,-2.035600,-1.870000,10.845300,0.133900,-0.161500,0.044700,-7.190000,-21.560000,10.060000,-0.004200,0.011800,9.806500,,,,,,,,0
15500.000000,-2.646300,-1.498900,9.926000,-0.094100,-0.015000,-0.053700,-7.500000,-21.120000,9.810000,0.045900,-0.018800,9.806500,,,,,,,,0
15600.000000,0.020600,-0.623800,9.470700,-0.165400,-0.149000,0.040600,-7.310000,-20.500000,10.130000,0.032200,-0.025300,9.806500,,,,,,,,0
15700.000000,-0.223800,-0.550500,10.044100,0.242400,-0.153000,0.031700,-8.000000,-20.690000,11.310000,-0.071100,0.073400,9.806100,,,,,,,,0
15800.000000,-3.420100,-1.593300,10.939400,0.467800,-0.237200,0.134200,-7.620000,-20.190000,12.810000,-0.063500,0.076100,9.806100,,,,,,,,0
15901.000000,-2.412200,-1.290100,11.866800,-0.097100,-0.184600,-0.070900,-7.870000,-21.620000,13.880000,0.078400,-0.093100,9.805800,,,,,,,,0
16001.000000,-2.077900,-1.676600,10.154200,-0.111200,-0.030700,-0.053000,-7.000000,-20.560000,14.500000,0.077300,-0.070900,9.806000,52.403717,-1.513958,110280.000000,2.274808,5.000000,,,1
16101.000000,-2.021600,-0.977900,8.196500,0.074400,-0.211700,0.041200,-6.810000,-20.750000,14.810000,-0.047600,0.107000,9.805800,,,,,,,,0
16201.000000,-1.464400,-0.098200,9.903100,0.163400,-0.167800,0.090800,-7.250000,-22.060000,14.630000,-0.044900,0.060000,9.806300,,,,,,,,0
16301.000000,-1.199800,-1.616900,10.376300,-0.029900,-0.101100,0.042500,-7.870000,-24.620000,15.750000,0.018000,-0.045000,9.806400,,,,,,,,0
